"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Diamondbacks","80","244","16","46","43","5","7.0 %","18.9 %",".307",".354",".329",".374",".636",".412","156","0.5","18.3","3.3","2.9"
"Dodgers","92","241","12","49","48","0","11.6 %","16.6 %",".246",".316",".300",".389",".547",".386","144","0.2","14.1","2.0","2.3"
"Phillies","81","208","7","39","37","1","16.3 %","21.2 %",".219",".350",".290",".413",".509",".380","140","0.0","10.6","2.0","1.9"
"Brewers","84","233","10","31","31","5","14.2 %","24.0 %",".207",".318",".263",".371",".470",".351","116","0.8","5.5","2.9","1.6"
"Cubs","94","247","9","34","33","2","10.1 %","21.5 %",".166",".359",".300",".378",".465",".361","122","-0.5","6.7","0.9","1.5"
"Braves","85","234","8","34","30","3","14.1 %","20.5 %",".184",".324",".276",".382",".459",".357","119","-0.5","5.2","2.1","1.4"
"Rangers","93","263","11","42","41","6","12.5 %","27.4 %",".208",".326",".257",".357",".465",".350","109","0.5","3.7","-0.7","1.2"
"Mariners","69","193","9","32","32","7","11.4 %","22.3 %",".220",".314",".274",".358",".494",".358","128","1.3","8.1","-3.3","1.1"
"Twins","78","201","3","26","24","1","8.5 %","23.4 %",".165",".375",".290",".368",".455",".349","118","-0.5","4.0","-0.7","1.0"
"Nationals","83","193","8","29","28","4","8.3 %","28.5 %",".206",".330",".259",".333",".465",".336","106","0.8","1.8","0.9","0.9"
"White Sox","75","199","7","33","31","3","10.1 %","23.6 %",".182",".320",".261",".343",".443",".336","111","0.5","3.3","-2.4","0.8"
"Mets","95","246","3","35","32","3","7.7 %","26.8 %",".112",".370",".269",".335",".381",".308","93","0.0","-2.4","0.7","0.6"
"Rays","90","227","5","22","21","7","8.4 %","27.3 %",".132",".319",".240",".310",".373",".293","85","1.6","-2.9","-0.2","0.5"
"Athletics","102","249","9","26","26","3","8.8 %","18.5 %",".148",".250",".229",".309",".377",".295","85","-0.1","-5.1","0.1","0.4"
"Marlins","91","221","3","22","22","2","5.9 %","23.1 %",".103",".353",".276",".327",".379",".305","90","-0.4","-3.5","0.0","0.4"
"Yankees","83","230","8","21","20","3","11.3 %","27.8 %",".150",".302",".235",".330",".385",".310","92","-0.6","-3.0","-1.5","0.3"
"Royals","75","189","4","25","24","3","6.3 %","19.6 %",".151",".293",".250",".303",".401",".299","83","0.0","-4.2","1.0","0.3"
"Padres","90","221","7","22","22","3","9.0 %","21.7 %",".151",".274",".236",".303",".387",".292","80","0.8","-5.1","0.9","0.3"
"Red Sox","98","271","6","30","27","5","8.9 %","19.9 %",".135",".292",".245",".315",".380",".299","80","0.3","-6.7","-0.2","0.3"
"Pirates","79","198","2","18","18","6","11.1 %","17.2 %",".106",".274",".229",".327",".335",".291","80","1.0","-4.6","0.2","0.2"
"Orioles","88","224","7","27","23","3","8.0 %","27.7 %",".153",".313",".243",".313",".396",".302","84","-0.1","-4.6","-2.3","0.1"
"Cardinals","81","195","8","20","18","4","8.2 %","29.7 %",".189",".229",".189",".268",".377",".276","70","0.4","-7.5","1.8","0.1"
"Astros","77","214","4","11","11","4","8.9 %","19.2 %",".104",".284",".240",".310",".344",".286","79","-1.5","-7.4","0.1","0.0"
"Giants","88","214","4","18","18","2","4.2 %","23.8 %",".126",".271",".216",".271",".342",".265","65","-0.3","-10.6","3.1","-0.1"
"Blue Jays","101","251","8","20","19","0","9.6 %","24.7 %",".164",".225",".191",".284",".355",".276","70","-0.7","-10.5","-0.9","-0.2"
"Indians","90","210","4","20","19","1","11.0 %","29.5 %",".098",".250",".186",".273",".284",".244","44","0.2","-14.9","0.4","-0.7"
"Angels","88","208","5","14","14","1","6.3 %","19.2 %",".120",".203",".182",".240",".302",".233","44","-0.4","-15.5","0.6","-0.7"
"Tigers","80","228","1","15","14","4","11.4 %","28.5 %",".081",".269",".187",".285",".268",".249","49","0.1","-14.8","-2.0","-0.8"
"Rockies","86","210","4","11","11","0","5.7 %","31.9 %",".088",".258",".187",".239",".275",".225","19","-0.8","-23.4","-0.1","-1.6"
"Reds","97","205","1","6","6","0","8.3 %","27.8 %",".065",".211",".151",".229",".215",".201","17","-1.3","-24.1","0.3","-1.7"
