"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Rays","94","243","12","37","37","5","11.1 %","22.6 %",".269",".336",".288",".372",".557",".382","145","-1.0","13.1","-0.3","2.1"
"Cardinals","77","204","11","28","27","1","9.8 %","23.0 %",".246",".355",".302",".381",".547",".385","140","-0.6","9.9","1.9","1.8"
"Brewers","106","264","13","35","35","2","8.7 %","25.4 %",".211",".308",".262",".330",".473",".336","105","0.1","1.9","2.9","1.3"
"Braves","92","237","8","29","29","3","11.8 %","26.6 %",".181",".343",".265",".357",".446",".342","112","0.4","3.9","1.7","1.3"
"Royals","92","268","11","35","34","7","11.9 %","21.6 %",".201",".299",".262",".352",".463",".342","111","-0.6","3.3","0.1","1.3"
"Phillies","103","300","10","40","40","3","9.3 %","23.7 %",".187",".305",".251",".330",".438",".324","99","0.5","-0.2","3.3","1.3"
"White Sox","98","262","14","34","33","9","9.2 %","24.0 %",".231",".285",".252",".328",".483",".340","114","0.6","5.4","-2.7","1.2"
"Mets","86","249","6","28","26","4","9.6 %","20.9 %",".151",".340",".280",".356",".431",".335","110","-0.4","2.8","1.1","1.2"
"Dodgers","98","252","11","29","29","4","8.7 %","20.2 %",".200",".288",".258",".327",".458",".329","103","0.5","1.3","2.5","1.2"
"Rangers","69","188","8","36","33","7","9.0 %","18.6 %",".240",".315",".281",".358",".521",".368","123","0.8","6.0","-0.9","1.1"
"Nationals","84","225","10","25","25","3","10.2 %","24.0 %",".219",".311",".260",".347",".480",".348","111","-0.3","2.8","1.4","1.1"
"Cubs","64","195","7","27","27","1","10.3 %","23.1 %",".189",".311",".260",".349",".450",".336","106","-0.4","1.0","1.8","0.9"
"Diamondbacks","92","240","6","29","28","4","8.3 %","23.3 %",".164",".318",".254",".338",".418",".321","96","0.5","-0.9","2.0","0.9"
"Angels","87","234","6","28","26","1","11.1 %","13.7 %",".149",".263",".248",".335",".396",".314","97","-0.4","-1.4","1.6","0.8"
"Twins","83","216","8","26","25","1","12.0 %","18.5 %",".185",".275",".249",".338",".434",".330","104","-0.6","0.6","-0.3","0.8"
"Astros","69","195","9","26","26","2","9.2 %","21.0 %",".192",".268",".244",".328",".436",".326","106","-0.4","1.0","0.0","0.8"
"Athletics","57","141","5","18","18","1","7.8 %","20.6 %",".167",".258",".230",".305",".397",".301","89","-0.3","-2.4","0.2","0.3"
"Blue Jays","103","258","7","33","32","1","8.1 %","26.7 %",".145",".325",".251",".314",".396",".303","87","-0.9","-5.3","-1.2","0.3"
"Tigers","73","196","2","21","19","4","4.1 %","23.0 %",".124",".343",".271",".321",".395",".304","87","0.1","-3.2","-1.8","0.2"
"Padres","82","205","8","16","16","0","6.3 %","28.3 %",".183",".264",".215",".268",".398",".282","74","-0.7","-8.0","1.9","0.1"
"Orioles","104","273","6","30","29","3","9.5 %","23.1 %",".143",".288",".233",".305",".376",".292","77","-0.5","-8.4","-2.5","-0.1"
"Yankees","81","200","6","26","26","1","7.5 %","24.0 %",".140",".252",".213",".278",".354",".271","66","0.1","-8.8","-0.2","-0.2"
"Pirates","72","196","5","20","19","2","6.6 %","23.0 %",".152",".271",".225",".280",".376",".275","70","0.0","-8.2","-0.3","-0.2"
"Giants","95","244","6","23","22","3","6.6 %","24.2 %",".155",".245",".205",".263",".359",".259","59","-0.4","-13.6","2.7","-0.3"
"Rockies","90","250","8","27","26","7","6.4 %","26.8 %",".180",".290",".232",".280",".412",".289","62","-0.5","-14.0","1.9","-0.4"
"Indians","90","217","4","20","17","3","9.2 %","23.5 %",".103",".259",".206",".287",".309",".258","53","0.3","-12.8","0.6","-0.4"
"Mariners","98","259","9","26","25","4","9.3 %","31.3 %",".162",".264",".201",".278",".363",".276","73","-0.6","-9.6","-4.5","-0.5"
"Marlins","91","227","5","14","13","2","5.7 %","28.6 %",".100",".289",".219",".269",".319",".255","58","-0.7","-13.6","0.9","-0.5"
"Red Sox","84","206","5","19","17","2","6.3 %","20.4 %",".134",".239",".209",".268",".342",".263","56","-0.4","-12.2","-0.7","-0.5"
"Reds","96","203","8","20","20","1","5.4 %","22.7 %",".191",".200",".186",".241",".378",".260","56","-1.4","-13.7","0.2","-0.7"
