"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Astros","85","234","11","36","36","3","12.0 %","20.1 %",".241",".385",".335",".410",".576",".408","161","0.0","18.4","0.3","2.6"
"Mariners","84","260","17","54","54","7","8.8 %","22.3 %",".272",".376",".333",".395",".605",".411","164","0.8","22.1","-4.6","2.6"
"Yankees","87","242","18","41","41","1","9.9 %","19.4 %",".305",".287",".286",".364",".592",".392","147","-0.3","14.3","-0.9","2.1"
"Rays","86","257","9","36","34","6","10.9 %","21.0 %",".187",".358",".302",".377",".489",".366","133","1.3","12.0","0.3","2.1"
"Athletics","97","278","13","44","42","4","7.2 %","14.7 %",".205",".308",".295",".353",".500",".357","127","-0.5","9.1","0.3","1.9"
"Dodgers","93","241","8","34","31","0","12.9 %","18.7 %",".214",".304",".270",".376",".485",".359","125","-0.2","7.8","2.3","1.7"
"Brewers","84","234","13","37","37","2","8.1 %","21.8 %",".229",".315",".283",".352",".512",".360","120","-0.3","6.0","2.1","1.5"
"Angels","108","256","13","39","38","4","12.1 %","18.8 %",".210",".264",".251",".355",".461",".344","120","-0.5","6.0","0.3","1.5"
"Nationals","90","252","10","49","46","2","12.3 %","21.4 %",".202",".314",".272",".364",".474",".352","114","-0.1","4.2","1.9","1.4"
"Mets","83","195","11","32","32","2","11.8 %","27.2 %",".248",".307",".255",".366",".503",".367","132","-1.0","7.0","0.5","1.3"
"Twins","80","193","13","31","27","2","4.7 %","18.1 %",".282",".286",".282",".319",".564",".361","123","-0.2","5.4","1.0","1.3"
"Braves","81","232","7","34","32","0","10.8 %","18.1 %",".166",".309",".271",".358",".437",".334","104","-0.2","0.5","2.3","1.0"
"Diamondbacks","72","185","8","27","25","0","5.9 %","22.2 %",".207",".325",".278",".333",".485",".342","108","-0.3","1.6","2.3","1.0"
"Cubs","98","242","12","42","40","4","9.9 %","26.0 %",".203",".275",".236",".324",".439",".323","98","0.4","-0.2","1.4","0.9"
"Padres","87","226","10","23","23","3","10.6 %","22.6 %",".214",".250",".224",".317",".439",".321","98","-0.4","-1.1","2.1","0.8"
"Cardinals","87","211","7","26","25","2","8.5 %","21.3 %",".191",".268",".234",".301",".426",".307","89","0.0","-3.1","2.6","0.6"
"Phillies","89","227","7","25","24","1","13.2 %","20.3 %",".155",".261",".228",".335",".383",".309","89","0.0","-3.6","2.4","0.6"
"Pirates","91","216","5","22","21","5","5.1 %","22.7 %",".140",".342",".275",".322",".415",".310","91","0.6","-2.2","0.2","0.5"
"Tigers","70","185","3","21","19","2","10.8 %","22.2 %",".148",".319",".253",".341",".401",".320","98","-0.1","-0.6","-1.5","0.4"
"Royals","89","223","6","22","21","9","7.2 %","22.4 %",".163",".287",".241",".296",".404",".292","78","0.0","-6.3","0.9","0.2"
"Reds","89","216","12","26","25","1","8.3 %","25.0 %",".236",".240",".221",".293",".456",".309","87","-1.4","-5.5","0.7","0.2"
"Rangers","81","228","5","24","23","4","7.9 %","29.4 %",".134",".341",".244",".321",".378",".304","78","0.7","-5.8","-0.1","0.2"
"Red Sox","74","190","6","21","19","1","10.0 %","18.9 %",".143",".276",".244",".319",".387",".298","80","-0.4","-5.4","0.4","0.2"
"Rockies","79","192","6","21","21","0","10.9 %","19.3 %",".176",".270",".242",".328",".418",".317","80","0.1","-5.1","0.6","0.2"
"Indians","88","211","6","26","23","5","11.4 %","26.5 %",".170",".260",".209",".300",".379",".290","74","0.6","-6.5","0.3","0.1"
"White Sox","91","226","6","24","22","5","7.1 %","28.3 %",".139",".324",".244",".301",".383",".294","83","0.8","-4.2","-2.5","0.1"
"Orioles","87","226","6","28","23","2","7.5 %","18.6 %",".152",".272",".240",".302",".392",".296","82","-0.2","-5.7","-2.0","0.0"
"Giants","88","213","3","21","21","3","7.0 %","25.4 %",".104",".270",".208",".270",".313",".252","54","0.5","-12.5","2.6","-0.3"
"Blue Jays","70","183","2","13","11","3","8.7 %","36.1 %",".099",".287",".180",".269",".280",".243","47","0.4","-12.0","-1.0","-0.6"
"Marlins","68","166","5","8","8","2","9.6 %","28.3 %",".127",".204",".167",".247",".293",".238","47","-1.2","-12.9","-0.2","-0.8"
